,city,company,country,date,description,expired,indeedApply,jobkey,jobtitle,latitude,longitude,origin,snippet,source,sponsored,state
10,Mountain View,Coursera,US,"Mon, 21 Mar 2016 19:28:37 GMT","Coursera is scaling a global platform to provide universal access to the world’s best education, and we’re driven by the passion and mission to let people learn without limits. We use data to drive our products and our business, and to better serve our learners.   We’re looking for a talented, creative, and driven data scientist with a sharp eye for UX design, strong algorithmic and analytic skills, and an interest in expanding the reach and quality of online education by guiding product development and optimizing growth. Our ideal candidate is an independent, analytically-minded individual with strong software engineering and quantitative research skills who shares our passion for education. In this role, you’ll be directly involved in the development, implementation, and evaluation of discovery products, targeted messaging, and general growth strategies.   Your responsibilities Modeling user behavior to identify and prioritize product and business opportunities to drive global learner growth on both web and mobile Designing and testing high leverage growth interventions including in on-platform catalog search, content recommendations, and targeted messaging Working cross-functionally with engineers, designers, and product managers on our core growth products Your skills Strong background in applied math, computer science, statistics, economics, or related technical field Proficient with at least one scripting language (e.g. Python) Proficient with at least one statistical software package (e.g. R) Excellent communication and project management skills An ideal candidate will also have 2+ or 6+ years of industry experience in a relevant role Proficient with relational databases and SQL Familiarity with domain-specific technologies and challenges in search and discovery, personalization, and/or messaging algorithms",false,false,5107983f28baea7f,"Data Scientist, Growth",37.387398,-122.06112,san+jose%2C+ca,"Excellent communication and project management skills An ideal candidate will also have. We’re looking for a talented, creative, and driven data scientist with...",Coursera,false,CA
11,San Jose,Workbridge Associates,US,"Wed, 23 Mar 2016 18:47:53 GMT","Well-established ecommerce platform is seeking a highly talented, passionate, innovative applied researcher to assist in the creation of relevant recommendations, search experiences, and machine translations. The ideal candidate will be highly motivated and have a sharp analytical mind to assist in building out a highly personalized, social and curated mobile experience. Required Skills   PhD or MS in Computer Science, applied Mathematics, or related field Experienced in machine learning and applied stats 3-5 years of relevant industry experience Experience in search ad/ecommerce experience plus Excellent communication skills and skilled in working in team situations  Benefits  Total compensation package with medical, vision, and dental coverage. 401k with match. Generous PTO. Potential for sign-on bonus. This is a high visibility team with the opportunity to work for a well-known company alongside talented and creative individuals.",false,false,93ae727f3d700666,"Applied Research Scientist (Data Science, machine learning)",37.331657,-121.89279,san+jose%2C+ca,"Well-established ecommerce platform is seeking a highly talented, passionate, innovative applied researcher to assist in the creation of relevant...",Workbridge Associates,false,CA
12,Santa Clara,Zamplus Technology,US,"Thu, 17 Mar 2016 01:59:03 GMT","Job Requirement: 1/ Gather and analyze data, identify key prediction/classification problems,devise solutions and build prototypes 2/ Contribute to the exploration and creation of new scientific understanding 3/ Initiate and propose unique and promising modeling projects, develop newand innovative algorithms and technologies 4/ Develop high-performance algorithms for precision targeting, test andimplement the algorithms in scalable, product-ready code 5/ Interact with other teams to define interfaces and understand and resolvedependenciesQualifications: 1 /Master in computer science, statistics or electrical engineering with focus onMachine Learning or a related field 2/ Experience with traditional as well as modern statistical learning techniques,including: Support Vector Machines; Regularization Techniques; Boosting,Random Forests, and other Ensemble Methods 3/ Strong implementation experience with Python, C++, Matlab 4/Familiarity with Linux/Unix/Shell environments 5/Strong hands-on skills in sourcing, cleaning, manipulating and analyzing largevolumes of data 6/Strong communication skills both written and oral 7/Knowledge of Hadoop programming environments and SparkThe position is located in Santa Clara, CA, and currently the company cannot sponsor H1. ________________salary negotiable.________________it will be priority with working experience.????:????:$70,000.00 /?????:??",false,true,e4c8afe8b782e7dc,Machine Learning and Data Scientist,37.35165,-121.95055,san+jose%2C+ca,"1/ Gather and analyze data, identify key prediction/classification problems,devise solutions and build prototypes 2/ Contribute to the exploration and creation...",Indeed,false,CA
13,Los Gatos,Netflix,US,"Wed, 16 Mar 2016 05:03:48 GMT","Netflix is revolutionizing entertainment. We deliver over a billion hours of streaming per month of movies and TV shows to more than 60 million members globally. Our data-driven culture allows us to continuously innovate and provide the best experience for our members. We are at the forefront of using advanced mathematical models and algorithms on big data to personalize the experience that every member has, and our scientists and engineers are constantly looking for new ways to improve the state of the art. Netflix data science is a unique combination of big data, algorithms, and entertainment: where else do you get to work on big data and win fourteen Emmys (four for technical achievement) and a Golden Globe Award!   The Science and Algorithms team at Netflix is a talented group of researchers from various disciplines, who work on interesting problems from different parts of the company. This position is in the Streaming Science and Algorithms team that is actively working on ways to improve the streaming Quality of Experience (QoE) for our members using algorithms applied to big data. Problems we tackle are diverse and range from optimizing the streaming algorithms to working with the digital supply chain that goes all the way to the studios in Hollywood! The streaming QoE space is still nascent and as part of our team, you will have the opportunity to do groundbreaking applied research that will shape the industry. Check out the following posts to learn more about our approach and some of the problems we're working on:   Optimizing the Netflix Streaming Experience with Data Science   Turning Data into a Better Viewing Experience   Optimizing Content Quality Control at Netflix with Predictive Modeling   We are in need of a creative thinker with deep expertise in designing scalable algorithms using mathematical techniques. You will work with amazing colleagues, brainstorm new ideas, and develop algorithms to solve challenging problems that have a substantial impact on the product, business, and millions of our members around the globe.   Qualifications   PhD in Computer Science, Machine Learning, Operations Research, Engineering, Statistics, Mathematics or related field. 4+ years relevant experience with a proven track record of leveraging analytics and large amounts of data to drive significant business impact. Expertise in machine learning, Natural Language Processing (NLP), predictive analytics, statistical modeling, and/or data mining algorithms. Must have knowledge/experience in some or all of the following: Multivariate Regression, Logistic Regression, Support Vector Machines, Bagging, Boosting, Decision Trees, Lifetime Analysis, Clustering, Mathematical Optimization, and Stochastic Processes. Strong algorithmic thinking and independent research ability. Passion for learning and innovating new methodologies at the intersection of applied math/statistics/computer science. Proficient at translating unstructured business problems into an abstract mathematical framework. Ability to make intelligent approximations of mathematical models in order to make them practical and scalable. Exceptional interpersonal and communication skills, including the ability to describe the logic and implications of a complex model to all types of business partners. High-energy self-starter with a passion for your work, attention to detail, and a positive attitude.   Technical Skills   Proficiency in at least one statistical analysis tool such as R, SAS, and/or Weka. Above average capabilities with SQL.- Experience with distributed databases and query languages like Hive/Pig and/or general map reduce computing is a plus. Knowledge of common data structures and ability to write efficient code in at least one language is a plus (preferably Java, Python, or Perl).",false,false,f6e7ecdc7a0ae6b1,Senior Data Scientist - Streaming Science & Algorithms,37.225273,-121.97253,san+jose%2C+ca,"Expertise in machine learning, Natural Language Processing (NLP), predictive analytics, statistical modeling, and/or data mining algorithms....",Netflix,false,CA
14,San Jose,HCL Technologies,US,"Mon, 07 Mar 2016 12:44:55 GMT","Role : FTE ( Full Time Employment)Year of experience : 07-10Location:  San Jose, CARole & Responsibilities: Apply Data Science and Machine Learning to a variety of Cloud insights use casesTranslate business requirements into statistical or machine learning modelsData collection, exploration, model development, training, testProvide individual contribution and work with big data developersTransfer technology and models from prototype/lab environment to development and productionMinimum Qualification: MSc or PhD in computer or natural science or proven data scientist credentials (or references)Strong mathematical and statistical backgroundDeep knowledge of current Data Science techniques, algorithms and processesFamiliarity with major tools and technologies and when to use themProven hands-on experience defining, developing and deploying analytics systems - a mustCloud/Dockers/Data demand architecture background - a plusCloud/Big Data experienceTeam playerGood communication skillsGood awareness of state of the art in the industryRequired experience:defining, developing and deploying analytics systems: 7 years",false,true,9ee83a44bc428657,Data Scientist,37.337914,-121.89011,san+jose%2C+ca,"Apply Data Science and Machine Learning to a variety of Cloud insights use cases. Deep knowledge of current Data Science techniques, algorithms and processes....",Indeed,false,CA
15,San Jose,"Cisco Systems, Inc.",US,"Wed, 16 Mar 2016 18:18:01 GMT","Additional Location(s) or Information: Guadalajara, Mexico Job Category: Supply Chain Operations Level of Experience: Experienced - Non Manager  Requisition #: R1008167 Description: The Business Entity Cisco Supply Chain Operations is committed to achieving intimacy with our customers and channel partners on a global basis.  The Team The Customer Excellence Data Scientist will be responsible for developing the tools and analytics capabilities required to provide customer insight that will drive Supply Chain’s efforts to increase Customer and Partner Satisfaction. This role is responsible for the development and continuous improvement of Cisco’s customer understanding using multiple tools including text based analytics tools, and data visualization tools. This is a high profile position that has direct impact to the customer experience, and supply chain operations.  Role & Responsibilities  Designs, develops and programs methods, processes, and systems to consolidate and analyze multi-unstructured, diverse “big data” and traditional enterprise data sources to generate actionable insights, predictive models and solutions for customer insight Develops and codes software programs, algorithms and automated processes to cleanse, integrate and evaluate large datasets from multiple disparate sources Performs feasibility studies to identify meaningful insights from data and metadata sources; interprets and communicates insights and findings from analysis and experiments to business managers Drives better decision making and business values through obtaining predictive and actionable insight Supports critical business requirements by creating sophisticated methods of mining data for patterns and leverage predictive analytics model that can be turned into business values  Minimum Qualifications  Ability to convert a Business Problem into Analytical problem and providing Analytical Solutions Data Visualization: Effective communication of data through visual means through proper techniques Data Analytics: Ability to conduct unstructured analysis of both small and large data to discover areas of interest for problem analysis and recommendation based on the results Predictive Analytics: The ability to construct Markov chains into self learning Neural networks in order to predict likely future performance outcomes, as correlated to current expectations Analytical Modeling: Building the equivalent of computer programs, taking either real or generated data to solve analytical problems Functional: The ability to lay common sense and actual business wisdom over the top of the resulting analyses specific to the business function to guide the recommendation Communication: Excellent communication and collaboration skills; the ability to distill complexity and present and explain the data and insights in simple and easy-to-understand business terms  Desired Skills  Experience with Text analytics software  About Cisco The Internet of Everything is a phenomenon driving new opportunities for Cisco and it's transforming our customers' businesses worldwide. We are pioneers and have been since the early days of connectivity. Today, we are building teams that are expanding our technology solutions in the mobile, cloud, security, IT, and big data spaces, including software and consulting services. As Cisco delivers the network that powers the Internet, we are connecting the unconnected. Imagine creating unprecedented disruption. Your revolutionary ideas will impact everything from retail, healthcare, and entertainment, to public and private sectors, and far beyond. Collaborate with like-minded innovators in a fun and flexible culture that has earned Cisco global recognition as a Great Place To Work. With roughly 10 billion connected things in the world now and over 50 billion estimated in the future, your career has exponential possibilities at Cisco.  Watch Video To Learn More About Cisco  Customer Satisfaction, Data Scientist, Business Intelligence, Predictive analytics, Text Analytics, Supply Chain Job Type: Experienced Opportunity Category: *None",false,false,ebb24c4bb4406730,supply Chain Customer Excellence Data Scientist,37.337914,-121.89011,san+jose%2C+ca,"Customer Satisfaction, Data Scientist, Business Intelligence, Predictive analytics, Text Analytics, Supply Chain Job Type:....",Cisco Systems,false,CA
16,Sunnyvale,TCS,US,"Wed, 16 Mar 2016 15:20:56 GMT","- Candidate should have a strong background and hands on experience in machine learning and information retrieval.- Candidate should have worked on different algorithms and libraries like Time Series, Regression, EWMA, Topic Modeling, LDA, NLP Libraries, ALS, Matric Factorization, Collaborative Filtering, Regression, Random Forest- Strong experience with Big Data (min 2 years of hands-on experience working on TB to PB scale datasets)- Dataset experience in document, graph, log data, and semi-structured data- Strength in Machine Learning, Statistical Modeling, Data Mining, Pattern Recognition, Information Retrieval, Natural Language Processing, or Search Ranking- Experience using all these ML techniques: clustering, regression, classification, graphical models, mixture models, topic models, and matrix factorization- Self driven individual who can take a high-level problem and see it to completion- Knowledge of distributed computing solutions and ability to leverage them towards gaining faster insights from data.- Excellent communication and team promotion skills.If you find the above job suitable for your profile, please do revert back with your updated resume and contact details to discuss furtherThanks & Regards,Sathis Kumar RTechnical RecruiterReveille Technologies Inc.,Portal Building, Suite 3249201 University City BlvdCharlotte, NC 28223Ph: 336 3315364www.reveilletechnologies.comJob Type: Full-timeRequired experience:strong background and hands on experience in machine learning and information retrieval.: 5 years",false,true,d36adf11e3e115ea,"Data Scientist - Sunnyvale, CA",37.368134,-122.03297,san+jose%2C+ca,"Strength in Machine Learning, Statistical Modeling, Data Mining, Pattern Recognition, Information Retrieval, Natural Language Processing, or Search Ranking....",Indeed,false,CA
17,San Jose,TiVo,US,"Sun, 20 Mar 2016 06:55:32 GMT","Support both internal and external client initiatives by mining through a variety of large data sets using advanced statistical techniques to identify patterns and insights. Specific duties include: performing statistical programming using programs such as R and SAS; querying data from a variety of database systems (SQL, HiveQL, Splunk, etc.); providing support in SQL and no-SQL data environments; performing advanced statistical modeling (multivariate analysis/machine learning); translating statistical findings into business insights; working with a team of data engineers and data scientists to turn statistical models into business applications; and working with click stream data, specifically in the television/media space.   ""Only applicants with unrestricted U.S. work authorization will be considered""",false,false,b976a589270769c2,Data Scientist,37.4001,-121.89531,san+jose%2C+ca,Working with a team of data engineers and data scientists to turn statistical models into business applications;...,TiVo,false,CA
18,San Jose,Rennick Barrett,US,"Tue, 08 Mar 2016 22:01:28 GMT","What client looking for?The ideal candidate has Great machine learning background, especially creating structure out of unstructured data. Previous experience with Information extraction, retrieval, organization is highly desirable Passion for leveraging their expertise to have huge immediate impact on the world. Track record of solving huge business problems with machine learning. Ability to come up with pragmatic technical solutions aligned with long term strategy with incremental deliverables to measure progress. Strong interpersonal, communication, and collaborations skills to collaborate with others. Agility to adapt to ever changing landscape and challenges and execute under ambiguity .Responsibilities: Influence the product strategy and roadmap, including prioritization efforts and milestone reviews to ensure that solutions deliver results quickly as well as are part of strategy.Lead data science and deliver data science needed by your feature team including application engineers, quality engineers, and PM.Model business problems to data science problems, come up with solutions, work closely with your feature teams to get these data science products to ship, observe performance in production and refine them as needed.Work collaboratively in a cross functional feature team, collaborate & mentor other data scientists Stay on the leading edge of data science.Job RequirementsProven track record of solving critical business problems with data scienceExperience in information extraction, text mining, and/or searchStrong analytical and quantitative skills; strong bias towards data-driven decision making.Strong communication skills with the ability to convince othersOutstanding cross-group collaboration and v-team leadershipKnowledge of pig,hive,python and hadoop.BSCS or BSEE or Other Related 4yr Technical Degree5+ to 7 years experienceJob Type: Full-timeRequired experience:data science: 5 yearsRequired education:Bachelor's",false,true,4350d3eaca1309a3,Data scientist,37.337914,-121.89011,san+jose%2C+ca,"Work collaboratively in a cross functional feature team, collaborate &amp; mentor other data scientists Stay on the leading edge of data science....",Indeed,false,CA
19,Fremont,Tesla Motors,US,"Fri, 04 Mar 2016 19:23:06 GMT",The Role ,false,false,12a0be24d14b0ff6,Data Engineer,37.49627,-121.94823,san+jose%2C+ca,"Work with Business Analysts, Application Developers and Data Scientists to implement solutions using agile methodologies....",Tesla Motors,false,CA
20,Fremont,Tesla Motors,US,"Mon, 21 Mar 2016 21:08:33 GMT",The Role ,false,false,41be49fed7031c67,"Data Scientist, Growth",37.49627,-121.94823,san+jose%2C+ca,"Apply expertise in quantitative analysis and data visualization to surface actionable insights, opportunities and trends....",Tesla Motors,false,CA
21,Palo Alto,Myresource,US,"Tue, 22 Mar 2016 14:53:46 GMT","5+ years data science experienceDegree in physics, statistics, math, or engineeringExperience coding in Python, R, or Clojure to perform data analysisHighly Intelligent Individual (Please provide GPA)Please list the top 3 companies candidate has worked for.As our company's first data scientist, you’ll leverage the terabytes of diverse data our systems generate to directly improve our algorithms and buying strategies. You'll also heavily influence our product roadmap. To do so, you'll collaborate with the founders and the product team on ideas, and with the engineering team to create great analysis tooling and make our data sets accessible.BENEFITSMedical Ins.Dental Ins.Vision Ins.EquityOtherJob Type: Full-timeRequired experience:Data science experience: 5 years",false,true,e90f3333dafb2742,Data Scientist,37.43956,-122.14835,san+jose%2C+ca,"Experience coding in Python, R, or Clojure to perform data analysis. Data science experience:. As our company's first data scientist, you’ll leverage the...",Indeed,false,CA
